"id:ID","contentRaw","createdAt","originalBrand","originalCpu","originalHardDrive","originalName","originalRam","originalVideoCard","sourceFile","sourceLine",":LABEL"
"doc_laptop_lenovo_ideapad_3_15","INSERT INTO laptops VALUES ('Lenovo IdeaPad 3 15', 'Lenovo', 'Intel i5', 'Nvidia 30xx', 15, '16GB', '1TB', 799.0, 'Budget-friendly laptop with decent specifications for daily tasks. Perfect for home users and students. Good value proposition with reliable Lenovo build quality.');","2025-07-31T22:07:41.390404","Lenovo","Intel i5","1TB","Lenovo IdeaPad 3 15","16GB","Nvidia 30xx","laptop-data.sql","67","D_LaptopSpec"
"doc_laptop_dell_inspiron_15_3501","INSERT INTO laptops VALUES ('Dell Inspiron 15 3501', 'Dell', 'i5', 'RTX 30xx', 15, '16G', '1T', 729.0, 'Basic laptop for essential computing needs. Ideal for office work, web browsing, and light productivity. Affordable Dell reliability with standard features.');","2025-07-31T22:07:41.390404","Dell","i5","1T","Dell Inspiron 15 3501","16G","RTX 30xx","laptop-data.sql","68","D_LaptopSpec"
"doc_laptop_asus_vivobook_15_x515","INSERT INTO laptops VALUES ('ASUS VivoBook 15 X515', 'ASUS', 'I5', 'NVIDIA 30xx', 15, '16GB', '1TB', 679.0, 'Entry-level laptop with colorful design options and basic performance. Great for students and casual users. Affordable option with decent build quality for the price.');","2025-07-31T22:07:41.390404","ASUS","I5","1TB","ASUS VivoBook 15 X515","16GB","NVIDIA 30xx","laptop-data.sql","69","D_LaptopSpec"
"doc_laptop_acer_swift_x_sfx14","INSERT INTO laptops VALUES ('Acer Swift X SFX14', 'Acer', 'i7', 'Nvidia 40xx', 15, '32G', '1T', 1599.0, 'Content creator laptop with dedicated graphics and solid performance. Perfect for video editing, photo work, and light gaming. Good balance of performance and portability.');","2025-07-31T22:07:41.390404","Acer","i7","1T","Acer Swift X SFX14","32G","Nvidia 40xx","laptop-data.sql","70","D_LaptopSpec"
"doc_laptop_hp_envy_15","INSERT INTO laptops VALUES ('HP Envy 15', 'HP', 'I7', 'NVIDIA RTX 40xx', 15, '32GB', '1TB', 1799.0, 'Premium laptop with excellent display and solid performance. Great for creative work and professional use. Quality materials and good performance specifications.');","2025-07-31T22:07:41.390404","HP","I7","1TB","HP Envy 15","32GB","NVIDIA RTX 40xx","laptop-data.sql","71","D_LaptopSpec"
"doc_laptop_lenovo_legion_slim_7","INSERT INTO laptops VALUES ('Lenovo Legion Slim 7', 'Lenovo', 'Intel i7', 'GeForce RTX 50xx', 16, '32G', '2T', 2599.0, 'Sleek gaming laptop with powerful specs in thin design. Perfect for gamers who want performance and portability. Premium build quality with advanced cooling system.');","2025-07-31T22:07:41.390404","Lenovo","Intel i7","2T","Lenovo Legion Slim 7","32G","GeForce RTX 50xx","laptop-data.sql","72","D_LaptopSpec"
"doc_laptop_dell_g15_gaming","INSERT INTO laptops VALUES ('Dell G15 Gaming', 'Dell', 'i7', 'Nvidia 40xx', 15, '32GB', '1T', 1899.0, 'Gaming laptop with solid performance at competitive price. Great for casual gaming and content creation. Good thermal management and upgrade options available.');","2025-07-31T22:07:41.390404","Dell","i7","1T","Dell G15 Gaming","32GB","Nvidia 40xx","laptop-data.sql","73","D_LaptopSpec"
"doc_laptop_asus_tuf_dash_f15","INSERT INTO laptops VALUES ('ASUS TUF Dash F15', 'ASUS', 'I7', 'RTX 40xx', 15, '32G', '1TB', 1699.0, 'Lightweight gaming laptop with military-grade durability. Perfect for mobile gaming and professional use. Good balance of performance, portability, and build quality.');","2025-07-31T22:07:41.390404","ASUS","I7","1TB","ASUS TUF Dash F15","32G","RTX 40xx","laptop-data.sql","74","D_LaptopSpec"
"doc_laptop_hp_zbook_studio_g9","INSERT INTO laptops VALUES ('HP ZBook Studio G9', 'HP', 'i9', 'NVIDIA RTX 50xx', 16, '64GB', '2T', 4199.0, 'Professional mobile workstation with ISV certification and top-tier specs. Perfect for CAD, engineering, and professional 3D work. Maximum performance and reliability.');","2025-07-31T22:07:41.390404","HP","i9","2T","HP ZBook Studio G9","64GB","NVIDIA RTX 50xx","laptop-data.sql","75","D_LaptopSpec"
"doc_laptop_dell_precision_7670","INSERT INTO laptops VALUES ('Dell Precision 7670', 'Dell', 'Intel Core i9', 'Nvidia 50xx', 16, '64G', '2TB', 3999.0, 'Ultimate mobile workstation for demanding professional applications. Ideal for engineering, scientific computing, and professional content creation. No-compromise performance.');","2025-07-31T22:07:41.390404","Dell","Intel Core i9","2TB","Dell Precision 7670","64G","Nvidia 50xx","laptop-data.sql","76","D_LaptopSpec"
"doc_laptop_lenovo_thinkpad_p16","INSERT INTO laptops VALUES ('Lenovo ThinkPad P16', 'Lenovo', 'I9', 'GeForce RTX 50xx', 16, '64GB', '2T', 4299.0, 'Flagship mobile workstation with maximum performance and reliability. Perfect for professional CAD, rendering, and scientific applications. ISV-certified with premium build quality.');","2025-07-31T22:07:41.390404","Lenovo","I9","2T","Lenovo ThinkPad P16","64GB","GeForce RTX 50xx","laptop-data.sql","77","D_LaptopSpec"
"doc_laptop_msi_ws66_workstation","INSERT INTO laptops VALUES ('MSI WS66 Workstation', 'MSI', 'Intel i9', 'NVIDIA 50xx', 15, '64G', '2TB', 3799.0, 'Professional workstation laptop optimized for creative and technical work. Ideal for 3D modeling, video production, and engineering applications. ISV certification and reliability.');","2025-07-31T22:07:41.390404","MSI","Intel i9","2TB","MSI WS66 Workstation","64G","NVIDIA 50xx","laptop-data.sql","78","D_LaptopSpec"
"doc_laptop_asus_proart_studiobook_pro_x","INSERT INTO laptops VALUES ('ASUS ProArt StudioBook Pro X', 'ASUS', 'i9', 'RTX 50xx', 16, '64GB', '2T', 3899.0, 'Creator workstation with color-accurate display and powerful specifications. Perfect for professional video editing, 3D work, and graphic design. Premium materials and exceptional screen.');","2025-07-31T22:07:41.390404","ASUS","i9","2T","ASUS ProArt StudioBook Pro X","64GB","RTX 50xx","laptop-data.sql","79","D_LaptopSpec"
"doc_laptop_lg_gram_17","INSERT INTO laptops VALUES ('LG Gram 17', 'LG', 'i7', 'Nvidia 30xx', 16, '32G', '1T', 1999.0, 'Ultra-lightweight laptop with large screen and excellent portability. Perfect for professionals who travel frequently. Exceptional battery life and minimal weight despite large display.');","2025-07-31T22:07:41.390404","LG","i7","1T","LG Gram 17","32G","Nvidia 30xx","laptop-data.sql","80","D_LaptopSpec"
"doc_laptop_samsung_galaxy_book2_pro","INSERT INTO laptops VALUES ('Samsung Galaxy Book2 Pro', 'Samsung', 'I7', 'NVIDIA 30xx', 15, '32GB', '1TB', 1899.0, 'Sleek ultrabook with Samsung ecosystem integration and solid performance. Great for users in Samsung ecosystem. Premium design with good performance and connectivity.');","2025-07-31T22:07:41.391912","Samsung","I7","1TB","Samsung Galaxy Book2 Pro","32GB","NVIDIA 30xx","laptop-data.sql","81","D_LaptopSpec"
"doc_laptop_microsoft_surface_laptop_5","INSERT INTO laptops VALUES ('Microsoft Surface Laptop 5', 'Microsoft', 'Intel i7', 'GeForce RTX 30xx', 13, '32G', '1T', 1999.0, 'Premium laptop with excellent build quality and Microsoft ecosystem integration. Perfect for professionals and students. Clean design with solid performance and materials.');","2025-07-31T22:07:41.391912","Microsoft","Intel i7","1T","Microsoft Surface Laptop 5","32G","GeForce RTX 30xx","laptop-data.sql","82","D_LaptopSpec"
"doc_laptop_huawei_matebook_x_pro","INSERT INTO laptops VALUES ('Huawei MateBook X Pro', 'Huawei', 'i7', 'Nvidia 40xx', 15, '32GB', '1TB', 1799.0, 'Elegant ultrabook with premium materials and solid performance. Great for professionals who value design and portability. Excellent build quality and attention to detail.');","2025-07-31T22:07:41.391912","Huawei","i7","1TB","Huawei MateBook X Pro","32GB","Nvidia 40xx","laptop-data.sql","83","D_LaptopSpec"
"doc_laptop_xiaomi_mi_laptop_pro","INSERT INTO laptops VALUES ('Xiaomi Mi Laptop Pro', 'Xiaomi', 'I7', 'RTX 40xx', 15, '32G', '1TB', 1599.0, 'Value-oriented premium laptop with good specifications at competitive price. Perfect for users who want flagship features without premium pricing. Solid build and performance.');","2025-07-31T22:07:41.391912","Xiaomi","I7","1TB","Xiaomi Mi Laptop Pro","32G","RTX 40xx","laptop-data.sql","84","D_LaptopSpec"
"doc_laptop_gigabyte_aero_17","INSERT INTO laptops VALUES ('Gigabyte AERO 17', 'Gigabyte', 'i9', 'NVIDIA RTX 50xx', 16, '64G', '2T', 3699.0, 'Creator laptop with color-accurate OLED display and powerful specs. Perfect for professional content creation and video editing. Premium display quality and solid performance.');","2025-07-31T22:07:41.391912","Gigabyte","i9","2T","Gigabyte AERO 17","64G","NVIDIA RTX 50xx","laptop-data.sql","85","D_LaptopSpec"
"doc_laptop_origin_pc_evo17_s","INSERT INTO laptops VALUES ('Origin PC EVO17-S', 'Origin PC', 'Intel Core i9', 'Nvidia 50xx', 16, '64GB', '2TB', 4199.0, 'Custom-built performance laptop with desktop-class components. Ideal for gaming enthusiasts and content creators who need maximum performance. Fully customizable specifications.');","2025-07-31T22:07:41.391912","Origin PC","Intel Core i9","2TB","Origin PC EVO17-S","64GB","Nvidia 50xx","laptop-data.sql","86","D_LaptopSpec"
"doc_laptop_maingear_element","INSERT INTO laptops VALUES ('Maingear Element', 'Maingear', 'I9', 'GeForce RTX 50xx', 15, '32G', '2T', 3299.0, 'Boutique gaming laptop with premium components and custom configuration. Perfect for enthusiasts who want unique, high-performance systems. Exceptional build quality and support.');","2025-07-31T22:07:41.391912","Maingear","I9","2T","Maingear Element","32G","GeForce RTX 50xx","laptop-data.sql","87","D_LaptopSpec"
"doc_laptop_digital_storm_equinox","INSERT INTO laptops VALUES ('Digital Storm Equinox', 'Digital Storm', 'Intel i9', 'NVIDIA 50xx', 16, '64GB', '2TB', 3899.0, 'High-end gaming laptop with custom cooling and premium components. Ideal for competitive gaming and professional streaming. Maximum performance with custom aesthetics.');","2025-07-31T22:07:41.391912","Digital Storm","Intel i9","2TB","Digital Storm Equinox","64GB","NVIDIA 50xx","laptop-data.sql","88","D_LaptopSpec"
"doc_laptop_falcon_northwest_fragbook","INSERT INTO laptops VALUES ('Falcon Northwest FragBook', 'Falcon Northwest', 'i9', 'RTX 50xx', 15, '32G', '1T', 3599.0, 'Boutique performance laptop with hand-built quality and custom paint options. Perfect for users who want unique, high-performance systems. Exceptional attention to detail.');","2025-07-31T22:07:41.391912","Falcon Northwest","i9","1T","Falcon Northwest FragBook","32G","RTX 50xx","laptop-data.sql","89","D_LaptopSpec"
"doc_laptop_hp_spectre_x360_16","INSERT INTO laptops VALUES ('HP Spectre x360 16', 'HP', 'I7', 'NVIDIA RTX 40xx', 16, '32GB', '1TB', 2499.0, 'Premium large-screen convertible with elegant design and solid performance. Perfect for creative professionals and executives. Luxury materials and versatile form factor.');","2025-07-31T22:07:41.391912","HP","I7","1TB","HP Spectre x360 16","32GB","NVIDIA RTX 40xx","laptop-data.sql","90","D_LaptopSpec"
"doc_laptop_dell_xps_13_2_in_1","INSERT INTO laptops VALUES ('Dell XPS 13 2-in-1', 'Dell', 'Intel i7', 'GeForce RTX 30xx', 13, '32G', '1T', 2199.0, 'Compact premium convertible with excellent build quality and performance. Great for professionals who need versatility. Premium materials and solid specifications.');","2025-07-31T22:07:41.391912","Dell","Intel i7","1T","Dell XPS 13 2-in-1","32G","GeForce RTX 30xx","laptop-data.sql","91","D_LaptopSpec"
"doc_laptop_lenovo_yoga_7i_16","INSERT INTO laptops VALUES ('Lenovo Yoga 7i 16', 'Lenovo', 'i7', 'Nvidia 40xx', 16, '32GB', '1TB', 1999.0, 'Large-screen convertible with solid performance and good build quality. Perfect for content creation and professional use. Versatile 2-in-1 design with quality components.');","2025-07-31T22:07:41.391912","Lenovo","i7","1TB","Lenovo Yoga 7i 16","32GB","Nvidia 40xx","laptop-data.sql","92","D_LaptopSpec"
"doc_laptop_asus_zenbook_pro_15_flip","INSERT INTO laptops VALUES ('ASUS ZenBook Pro 15 Flip', 'ASUS', 'I9', 'RTX 50xx', 15, '64G', '2T', 3199.0, 'High-performance convertible for content creators and professionals. Ideal for design work, video editing, and presentation. Powerful specs in flexible form factor.');","2025-07-31T22:07:41.391912","ASUS","I9","2T","ASUS ZenBook Pro 15 Flip","64G","RTX 50xx","laptop-data.sql","93","D_LaptopSpec"
"doc_laptop_surface_book_3","INSERT INTO laptops VALUES ('Surface Book 3', 'Microsoft', 'Intel Core i7', 'NVIDIA 40xx', 15, '32GB', '1T', 2899.0, 'Unique detachable laptop with tablet functionality and solid performance. Perfect for creative professionals and business users. Innovative design with premium materials.');","2025-07-31T22:07:41.391912","Microsoft","Intel Core i7","1T","Surface Book 3","32GB","NVIDIA 40xx","laptop-data.sql","94","D_LaptopSpec"
"doc_laptop_alienware_x17_r2","INSERT INTO laptops VALUES ('Alienware x17 R2', 'Alienware', 'i9', 'GeForce RTX 50xx', 16, '64GB', '2TB', 4299.0, 'Ultimate gaming laptop with desktop-class performance and alien aesthetics. Perfect for hardcore gamers and enthusiasts. Maximum performance with premium gaming features.');","2025-07-31T22:07:41.391912","Alienware","i9","2TB","Alienware x17 R2","64GB","GeForce RTX 50xx","laptop-data.sql","95","D_LaptopSpec"
"doc_laptop_rog_zephyrus_g14","INSERT INTO laptops VALUES ('ROG Zephyrus G14', 'ASUS', 'I7', 'NVIDIA RTX 40xx', 15, '32G', '1T', 2399.0, 'Compact gaming laptop with excellent performance-to-size ratio. Great for mobile gaming and content creation. Unique design with solid gaming performance.');","2025-07-31T22:07:41.391912","ASUS","I7","1T","ROG Zephyrus G14","32G","NVIDIA RTX 40xx","laptop-data.sql","96","D_LaptopSpec"
"doc_laptop_msi_gs77_stealth","INSERT INTO laptops VALUES ('MSI GS77 Stealth', 'MSI', 'Intel i9', 'RTX 50xx', 16, '64GB', '2TB', 3799.0, 'Large-screen gaming laptop with understated design and maximum performance. Perfect for gamers who want desktop replacement performance. Premium build with powerful specifications.');","2025-07-31T22:07:41.391912","MSI","Intel i9","2TB","MSI GS77 Stealth","64GB","RTX 50xx","laptop-data.sql","97","D_LaptopSpec"
"doc_laptop_razer_blade_pro_17","INSERT INTO laptops VALUES ('Razer Blade Pro 17', 'Razer', 'i9', 'Nvidia 50xx', 16, '64G', '2T', 4199.0, 'Professional gaming laptop with workstation-class performance and premium materials. Ideal for content creators and serious gamers. Maximum performance in elegant package.');","2025-07-31T22:07:41.391912","Razer","i9","2T","Razer Blade Pro 17","64G","Nvidia 50xx","laptop-data.sql","98","D_LaptopSpec"
"doc_laptop_origin_pc_neuron","INSERT INTO laptops VALUES ('Origin PC Neuron', 'Origin PC', 'I9', 'NVIDIA 50xx', 15, '32GB', '1TB', 3499.0, 'Custom gaming laptop with desktop-class components and premium build quality. Perfect for enthusiasts who demand maximum performance. Fully customizable gaming machine.');","2025-07-31T22:07:41.391912","Origin PC","I9","1TB","Origin PC Neuron","32GB","NVIDIA 50xx","laptop-data.sql","99","D_LaptopSpec"
"doc_laptop_thinkpad_l15_gen_3","INSERT INTO laptops VALUES ('ThinkPad L15 Gen 3', 'Lenovo', 'i 7', 'nvidia 30xx', 15, '32 GB', '1 TB', 1599.0, 'Reliable business laptop with solid performance and security features. Great for enterprise deployments and professional use.');","2025-07-31T22:07:41.391912","Lenovo","i 7","1 TB","ThinkPad L15 Gen 3","32 GB","nvidia 30xx","laptop-data.sql","1","D_LaptopSpec"
"doc_laptop_xps_13_developer","INSERT INTO laptops VALUES ('XPS 13 Developer', 'Dell', 'Intel Core I7', 'NVIDIA RTX30xx', 13, '16G', '1T', 2099.0, 'Developer-focused ultrabook with Linux compatibility and premium build quality. Perfect for software development and programming.');","2025-07-31T22:07:41.391912","Dell","Intel Core I7","1T","XPS 13 Developer","16G","NVIDIA RTX30xx","laptop-data.sql","2","D_LaptopSpec"
"doc_laptop_elitebook_845_g8","INSERT INTO laptops VALUES ('EliteBook 845 G8', 'HP', 'I 7', 'GeForce 30xx', 15, '32g', '2TB', 1999.0, 'AMD-powered business laptop with excellent performance and battery life. Ideal for mobile professionals and business use.');","2025-07-31T22:07:41.391912","HP","I 7","2TB","EliteBook 845 G8","32g","GeForce 30xx","laptop-data.sql","3","D_LaptopSpec"
"doc_laptop_macbook_air_15_inch","INSERT INTO laptops VALUES ('MacBook Air 15-inch', 'Apple', 'Intel i7', 'RTX 30XX', 15, '24GB', '1 T', 1899.0, 'Large-screen MacBook Air with excellent performance and portability. Perfect for creative professionals who need screen real estate.');","2025-07-31T22:07:41.391912","Apple","Intel i7","1 T","MacBook Air 15-inch","24GB","RTX 30XX","laptop-data.sql","4","D_LaptopSpec"
"doc_laptop_zenbook_15_oled","INSERT INTO laptops VALUES ('ZenBook 15 OLED', 'ASUS', 'i7', 'nvidia rtx 40xx', 15, '16 G', '1TB', 1799.0, 'OLED ultrabook with vibrant display and solid performance. Great for content creation and professional work with color accuracy needs.');","2025-07-31T22:07:41.391912","ASUS","i7","1TB","ZenBook 15 OLED","16 G","nvidia rtx 40xx","laptop-data.sql","5","D_LaptopSpec"
"doc_laptop_aspire_7_a715","INSERT INTO laptops VALUES ('Aspire 7 A715', 'Acer', 'I5', 'Nvidia40xx', 15, '8G', '1T', 1199.0, 'Gaming-focused laptop with solid performance for 1080p gaming. Perfect for students and casual gamers on a budget.');","2025-07-31T22:07:41.391912","Acer","I5","1T","Aspire 7 A715","8G","Nvidia40xx","laptop-data.sql","6","D_LaptopSpec"
